id	file_name	composer	style	sections	num_bars	max_num_chords_per_bar	title	file_path	year	playlist	title_playlist	tune_key	tune_mode	beats	beat_time	cycle_fifths_order	year_truncated	structure	time_signature	tonality
796	dataset/jazz1350/Never Will I Marry.xml	Frank Loesser	Medium Swing	{'1': 'A', '9': 'B', '17': 'C'}	24.0	2.0	Never Will I Marry	dataset/jazz1350/Never Will I Marry.xml	1959.0	jazz1350	Never Will I Marry [jazz1350]	Bb	major	4.0	4.0	-2.0	1959.0	ABC	4/4	Bb major
797	dataset/jazz1350/Nevertheless.xml	Kalmar-Ruby	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Nevertheless	dataset/jazz1350/Nevertheless.xml	1931.0	jazz1350	Nevertheless [jazz1350]	Bb	major	4.0	4.0	-2.0	1931.0	AABA	4/4	Bb major
798	dataset/jazz1350/New York, New York.xml	John Kander	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A', '33': 'C'}	42.0	2.0	New York, New York	dataset/jazz1350/New York, New York.xml	1977.0	jazz1350	New York, New York [jazz1350]	F	major	4.0	4.0	-1.0	1977.0	AABAC	4/4	F major
799	dataset/jazz1350/Nice 'n Easy.xml	Spence-Bergman-Keith	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	36.0	2.0	Nice 'n Easy	dataset/jazz1350/Nice 'n Easy.xml	1960.0	jazz1350	Nice 'n Easy [jazz1350]	C	major	4.0	4.0	0.0	1960.0	AABA	4/4	C major
800	dataset/jazz1350/Nice Work If You Can Get It.xml	George Gershwin	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	34.0	2.0	Nice Work If You Can Get It	dataset/jazz1350/Nice Work If You Can Get It.xml	1937.0	jazz1350	Nice Work If You Can Get It [jazz1350]	G	major	4.0	4.0	1.0	1937.0	AABA	4/4	G major
801	dataset/jazz1350/Nicolette.xml	Kenny Wheeler	Waltz	{'1': 'A', '9': 'A', '17': 'B', '25': 'C'}	38.0	2.0	Nicolette	dataset/jazz1350/Nicolette.xml		jazz1350	Nicolette [jazz1350]	Bb	major	3.0	4.0	-2.0		AABC	3/4	Bb major
802	dataset/jazz1350/Night And Day.xml	Cole Porter	Medium Swing	{'1': 'A', '17': 'A', '33': 'B'}	48.0	1.0	Night And Day	dataset/jazz1350/Night And Day.xml	1932.0	jazz1350	Night And Day [jazz1350]	C	major	4.0	4.0	0.0	1932.0	AAB	4/4	C major
803	dataset/jazz1350/Night Dreamer.xml	Wayne Shorter	Waltz	{'1': 'A'}	16.0	2.0	Night Dreamer	dataset/jazz1350/Night Dreamer.xml	1964.0	jazz1350	Night Dreamer [jazz1350]	G	major	3.0	4.0	1.0	1964.0	A	3/4	G major
804	dataset/jazz1350/Night Has A Thousand Eyes, The.xml	Jerry-Brainin	Latin	{'1': 'A', '17': 'A', '33': 'B'}	48.0	1.0	Night Has A Thousand Eyes, The	dataset/jazz1350/Night Has A Thousand Eyes, The.xml	1948.0	jazz1350	Night Has A Thousand Eyes, The [jazz1350]	G	major	4.0	4.0	1.0	1948.0	AAB	4/4	G major
805	dataset/jazz1350/Night We Called It A Day, The.xml	Matt Dennis	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'C'}	32.0	4.0	Night We Called It A Day, The	dataset/jazz1350/Night We Called It A Day, The.xml	1941.0	jazz1350	Night We Called It A Day, The [jazz1350]	G	major	4.0	4.0	1.0	1941.0	AABC	4/4	G major
806	dataset/jazz1350/No Moe.xml	Sonny Rollins	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	No Moe	dataset/jazz1350/No Moe.xml		jazz1350	No Moe [jazz1350]	Bb	major	4.0	4.0	-2.0		AABA	4/4	Bb major
807	dataset/jazz1350/No Moon At All.xml	David Mann	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	No Moon At All	dataset/jazz1350/No Moon At All.xml	1947.0	jazz1350	No Moon At All [jazz1350]	D	minor	4.0	4.0	-1.0	1947.0	AABA	4/4	D minor
808	dataset/jazz1350/No Splice.xml	Lee Konitz	Medium Up Swing	{'1': 'A', '17': 'B'}	32.0	2.0	No Splice	dataset/jazz1350/No Splice.xml	1958.0	jazz1350	No Splice [jazz1350]	G	minor	4.0	4.0	-2.0	1958.0	AB	4/4	G minor
809	dataset/jazz1350/Nobody Else But Me.xml	Jerome Kern	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	36.0	2.0	Nobody Else But Me	dataset/jazz1350/Nobody Else But Me.xml	1946.0	jazz1350	Nobody Else But Me [jazz1350]	C	major	4.0	4.0	0.0	1946.0	ABAC	4/4	C major
810	dataset/jazz1350/Nostalgia In Times Square.xml	Charles Mingus	Medium Up Swing	{'1': 'A'}	12.0	2.0	Nostalgia In Times Square	dataset/jazz1350/Nostalgia In Times Square.xml	1976.0	jazz1350	Nostalgia In Times Square [jazz1350]	F	major	4.0	4.0	-1.0	1976.0	A	4/4	F major
811	dataset/jazz1350/Now's The Time.xml	Charlie Parker	Medium Swing	{'1': 'A'}	12.0	2.0	Now's The Time	dataset/jazz1350/Now's The Time.xml	1945.0	jazz1350	Now's The Time [jazz1350]	F	major	4.0	4.0	-1.0	1945.0	A	4/4	F major
812	dataset/jazz1350/Nuages.xml	Django Reinhardt	Slow Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Nuages	dataset/jazz1350/Nuages.xml	1980.0	jazz1350	Nuages [jazz1350]	G	major	4.0	4.0	1.0	1980.0	AB	4/4	G major
813	dataset/jazz1350/Nutty.xml	Thelonious Monk	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Nutty	dataset/jazz1350/Nutty.xml	1954.0	jazz1350	Nutty [jazz1350]	Bb	major	4.0	4.0	-2.0	1954.0	AABA	4/4	Bb major
814	dataset/jazz1350/Nutville.xml	Horace Silver	Medium Up Swing	{'1': 'A', '17': 'B'}	29.0	2.0	Nutville	dataset/jazz1350/Nutville.xml	1965.0	jazz1350	Nutville [jazz1350]	C	minor	4.0	4.0	-3.0	1965.0	AB	4/4	C minor
815	dataset/jazz1350/O Grande Amor.xml	Antonio Carlos Jobim	Bossa Nova	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	O Grande Amor	dataset/jazz1350/O Grande Amor.xml		jazz1350	O Grande Amor [jazz1350]	A	minor	4.0	4.0	0.0		ABAC	4/4	A minor
816	dataset/jazz1350/Odd Couple, The.xml	Neal Hefti	Medium Swing	{'1': 'A', '17': 'A'}	32.0	2.0	Odd Couple, The	dataset/jazz1350/Odd Couple, The.xml	1968.0	jazz1350	Odd Couple, The [jazz1350]	F	major	4.0	4.0	-1.0	1968.0	AA	4/4	F major
817	dataset/jazz1350/Off Minor.xml	Thelonious Monk	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Off Minor	dataset/jazz1350/Off Minor.xml	1947.0	jazz1350	Off Minor [jazz1350]	G	minor	4.0	4.0	-2.0	1947.0	AABA	4/4	G minor
818	dataset/jazz1350/Oh! Look At Me Now.xml	DeVries-Bushkin	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Oh! Look At Me Now	dataset/jazz1350/Oh! Look At Me Now.xml	1941.0	jazz1350	Oh! Look At Me Now [jazz1350]	Ab	major	4.0	4.0	-4.0	1941.0	AABA	4/4	Ab major
819	dataset/jazz1350/Oh, Lady Be Good.xml	George Gershwin	Medium Up Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Oh, Lady Be Good	dataset/jazz1350/Oh, Lady Be Good.xml	1924.0	jazz1350	Oh, Lady Be Good [jazz1350]	G	major	4.0	4.0	1.0	1924.0	AABA	4/4	G major
820	dataset/jazz1350/Oh, What A Beautiful Mornin'.xml	Richard Rodgers	Waltz	{'1': 'A', '17': 'B', '33': 'A', '49': 'B'}	68.0	2.0	Oh, What A Beautiful Mornin'	dataset/jazz1350/Oh, What A Beautiful Mornin'.xml	1943.0	jazz1350	Oh, What A Beautiful Mornin' [jazz1350]	Eb	major	3.0	4.0	-3.0	1943.0	ABAB	3/4	Eb major
821	dataset/jazz1350/Ol' Man River.xml	Jerome Kern	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Ol' Man River	dataset/jazz1350/Ol' Man River.xml	1927.0	jazz1350	Ol' Man River [jazz1350]	Eb	major	4.0	4.0	-3.0	1927.0	AABA	4/4	Eb major
822	dataset/jazz1350/Old Cape Cod.xml	Rothrock-Vakus-Jeffrey	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Old Cape Cod	dataset/jazz1350/Old Cape Cod.xml	1956.0	jazz1350	Old Cape Cod [jazz1350]	Eb	major	4.0	4.0	-3.0	1956.0	AABA	4/4	Eb major
823	dataset/jazz1350/Old Country, The.xml	Adderley-Lewis	Medium Swing	{'1': 'A', '9': 'B'}	16.0	2.0	Old Country, The	dataset/jazz1350/Old Country, The.xml	1960.0	jazz1350	Old Country, The [jazz1350]	D	minor	4.0	4.0	-1.0	1960.0	AB	4/4	D minor
824	dataset/jazz1350/Old Devil Moon.xml	Burton Lane	Medium Swing	{'1': 'A', '25': 'A'}	48.0	2.0	Old Devil Moon	dataset/jazz1350/Old Devil Moon.xml	1946.0	jazz1350	Old Devil Moon [jazz1350]	F	major	4.0	4.0	-1.0	1946.0	AA	4/4	F major
825	dataset/jazz1350/Old Folks.xml	Willard Robison	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Old Folks	dataset/jazz1350/Old Folks.xml	1938.0	jazz1350	Old Folks [jazz1350]	F	major	4.0	4.0	-1.0	1938.0	AABA	4/4	F major
826	dataset/jazz1350/Oleo.xml	Sonny Rollins	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Oleo	dataset/jazz1350/Oleo.xml	1963.0	jazz1350	Oleo [jazz1350]	Bb	major	4.0	4.0	-2.0	1963.0	AABA	4/4	Bb major
827	dataset/jazz1350/Oliloqui Valley.xml	Herbie Hancock	Even 8ths	{'1': 'A', '13': 'A'}	28.0	2.0	Oliloqui Valley	dataset/jazz1350/Oliloqui Valley.xml	1982.0	jazz1350	Oliloqui Valley [jazz1350]	C	major	4.0	4.0	0.0	1982.0	AA	4/4	C major
828	dataset/jazz1350/On A Clear Day.xml	Burton Lane	Medium Swing	{'1': 'A', '17': 'B', '25': 'C'}	34.0	2.0	On A Clear Day	dataset/jazz1350/On A Clear Day.xml	1965.0	jazz1350	On A Clear Day [jazz1350]	G	major	4.0	4.0	1.0	1965.0	ABC	4/4	G major
829	dataset/jazz1350/On A Slow Boat To China.xml	Frank Loesser	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	On A Slow Boat To China	dataset/jazz1350/On A Slow Boat To China.xml	1948.0	jazz1350	On A Slow Boat To China [jazz1350]	Bb	major	4.0	4.0	-2.0	1948.0	ABAC	4/4	Bb major
830	dataset/jazz1350/On Broadway.xml	Mann-Weil-Stoller-Leiber	Even 8ths	{'1': 'A', '9': 'B'}	16.0	2.0	On Broadway	dataset/jazz1350/On Broadway.xml	1963.0	jazz1350	On Broadway [jazz1350]	F	major	4.0	4.0	-1.0	1963.0	AB	4/4	F major
831	dataset/jazz1350/On Green Dolphin Street.xml	Bronislau Kaper	Up Tempo Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	On Green Dolphin Street	dataset/jazz1350/On Green Dolphin Street.xml	1947.0	jazz1350	On Green Dolphin Street [jazz1350]	Eb	major	4.0	4.0	-3.0	1947.0	ABAC	4/4	Eb major
832	dataset/jazz1350/On The Street Where You Live.xml	Frederick Loewe	Medium Up Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'A'}	64.0	2.0	On The Street Where You Live	dataset/jazz1350/On The Street Where You Live.xml	1956.0	jazz1350	On The Street Where You Live [jazz1350]	Bb	major	4.0	4.0	-2.0	1956.0	AABA	4/4	Bb major
833	dataset/jazz1350/On The Sunny Side Of The Street.xml	Jimmy McHugh	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	On The Sunny Side Of The Street	dataset/jazz1350/On The Sunny Side Of The Street.xml	1930.0	jazz1350	On The Sunny Side Of The Street [jazz1350]	C	major	4.0	4.0	0.0	1930.0	AABA	4/4	C major
834	dataset/jazz1350/On The Trail.xml	Ferde Grofe	Medium Up Swing	{'1': 'A'}	16.0	2.0	On The Trail	dataset/jazz1350/On The Trail.xml	1931.0	jazz1350	On The Trail [jazz1350]	F	major	4.0	4.0	-1.0	1931.0	A	4/4	F major
835	dataset/jazz1350/Once I Loved.xml	Antonio Carlos Jobim	Bossa Nova	{'1': 'A', '17': 'A', '33': 'B'}	44.0	2.0	Once I Loved	dataset/jazz1350/Once I Loved.xml	1963.0	jazz1350	Once I Loved [jazz1350]	D	minor	4.0	4.0	-1.0	1963.0	AAB	4/4	D minor
836	dataset/jazz1350/Once In A While.xml	Michael Edwards	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Once In A While	dataset/jazz1350/Once In A While.xml	1937.0	jazz1350	Once In A While [jazz1350]	Eb	major	4.0	4.0	-3.0	1937.0	AABA	4/4	Eb major
837	dataset/jazz1350/Once Upon A Summertime (La Valse Des Lilas).xml	Legrand-Barclay-Marnay-Mercer	Waltz	{'1': 'intro', '5': 'A', '13': 'B', '21': 'C', '29': 'D'}	41.0	2.0	Once Upon A Summertime (La Valse Des Lilas)	dataset/jazz1350/Once Upon A Summertime (La Valse Des Lilas).xml		jazz1350	Once Upon A Summertime (La Valse Des Lilas) [jazz1350]	F	minor	3.0	4.0	-4.0		introABCD	3/4	F minor
838	dataset/jazz1350/One By One.xml	Wayne Shorter	Medium Up Swing	{'1': 'intro', '5': 'intro', '9': 'A', '17': 'A', '25': 'B', '33': 'A'}	40.0	3.0	One By One	dataset/jazz1350/One By One.xml	1963.0	jazz1350	One By One [jazz1350]	G	minor	4.0	4.0	-2.0	1963.0	introintroAABA	4/4	G minor
839	dataset/jazz1350/One Finger Snap.xml	Herbie Hancock	Up Tempo Swing	{'1': 'A'}	20.0	1.0	One Finger Snap	dataset/jazz1350/One Finger Snap.xml	1964.0	jazz1350	One Finger Snap [jazz1350]	Eb	major	4.0	4.0	-3.0	1964.0	A	4/4	Eb major
840	dataset/jazz1350/One Foot In The Gutter.xml	Clark Terry	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	One Foot In The Gutter	dataset/jazz1350/One Foot In The Gutter.xml	1958.0	jazz1350	One Foot In The Gutter [jazz1350]	F	major	4.0	4.0	-1.0	1958.0	AABA	4/4	F major
841	dataset/jazz1350/One I Love (Belongs To Somebody Else), The.xml	Isham Jones	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	One I Love (Belongs To Somebody Else), The	dataset/jazz1350/One I Love (Belongs To Somebody Else), The.xml	1924.0	jazz1350	One I Love (Belongs To Somebody Else), The [jazz1350]	G	major	4.0	4.0	1.0	1924.0	ABAC	4/4	G major
842	dataset/jazz1350/One Morning In May.xml	Hoagy Carmichael	Up Tempo Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'A'}	64.0	2.0	One Morning In May	dataset/jazz1350/One Morning In May.xml	1933.0	jazz1350	One Morning In May [jazz1350]	D	major	4.0	4.0	2.0	1933.0	AABA	4/4	D major
843	dataset/jazz1350/One Note Samba.xml	Antonio Carlos Jobim	Bossa Nova	{'1': 'A', '17': 'B', '25': 'A'}	40.0	2.0	One Note Samba	dataset/jazz1350/One Note Samba.xml	1961.0	jazz1350	One Note Samba [jazz1350]	Bb	major	4.0	4.0	-2.0	1961.0	ABA	4/4	Bb major
844	dataset/jazz1350/Only Trust Your Heart.xml	Benny Carter	Bossa Nova	{'1': 'A', '9': 'A', '17': 'B', '25': 'A', '33': 'C'}	40.0	2.0	Only Trust Your Heart	dataset/jazz1350/Only Trust Your Heart.xml	1964.0	jazz1350	Only Trust Your Heart [jazz1350]	C	major	4.0	4.0	0.0	1964.0	AABAC	4/4	C major
845	dataset/jazz1350/Onmo.xml	Kenny Wheeler	Medium Up Swing	{'1': 'A'}	16.0	1.0	Onmo	dataset/jazz1350/Onmo.xml	1996.0	jazz1350	Onmo [jazz1350]	C#	major	4.0	4.0	-5.0	1996.0	A	4/4	C# major
846	dataset/jazz1350/Opener, The.xml	Bill Evans	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'B'}	38.0	2.0	Opener, The	dataset/jazz1350/Opener, The.xml		jazz1350	Opener, The [jazz1350]	C	major	4.0	4.0	0.0		ABAB	4/4	C major
847	dataset/jazz1350/Opus De Funk.xml	Horace Silver	Up Tempo Swing	{'1': 'A'}	12.0	2.0	Opus De Funk	dataset/jazz1350/Opus De Funk.xml	1953.0	jazz1350	Opus De Funk [jazz1350]	Bb	major	4.0	4.0	-2.0	1953.0	A	4/4	Bb major
848	dataset/jazz1350/Orange Colored Sky.xml	DeLugg-Stein	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Orange Colored Sky	dataset/jazz1350/Orange Colored Sky.xml	1950.0	jazz1350	Orange Colored Sky [jazz1350]	Bb	major	4.0	4.0	-2.0	1950.0	AABA	4/4	Bb major
849	dataset/jazz1350/Ornithology.xml	Charlie Parker	Up Tempo Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Ornithology	dataset/jazz1350/Ornithology.xml	1946.0	jazz1350	Ornithology [jazz1350]	G	major	4.0	4.0	1.0	1946.0	ABAC	4/4	G major
850	dataset/jazz1350/Our Delight.xml	Tad Dameron	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Our Delight	dataset/jazz1350/Our Delight.xml	1947.0	jazz1350	Our Delight [jazz1350]	Ab	major	4.0	4.0	-4.0	1947.0	AABA	4/4	Ab major
851	dataset/jazz1350/Our Love is Here to Stay.xml	George Gershwin	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Our Love is Here to Stay	dataset/jazz1350/Our Love is Here to Stay.xml	1938.0	jazz1350	Our Love is Here to Stay [jazz1350]	F	major	4.0	4.0	-1.0	1938.0	ABAC	4/4	F major
852	dataset/jazz1350/Out Of Nowhere.xml	Johnny Green	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Out Of Nowhere	dataset/jazz1350/Out Of Nowhere.xml	1931.0	jazz1350	Out Of Nowhere [jazz1350]	G	major	4.0	4.0	1.0	1931.0	ABAC	4/4	G major
853	dataset/jazz1350/Out Of This World.xml	Harold Arlen	Latin	{'1': 'A', '17': 'A', '33': 'B'}	50.0	2.0	Out Of This World	dataset/jazz1350/Out Of This World.xml	1944.0	jazz1350	Out Of This World [jazz1350]	Eb	major	4.0	4.0	-3.0	1944.0	AAB	4/4	Eb major
854	dataset/jazz1350/Over The Rainbow (Somewhere).xml	Harold Arlen	Ballad	{'1': 'verse', '21': 'A', '29': 'A', '37': 'B', '45': 'A'}	52.0	2.0	Over The Rainbow (Somewhere)	dataset/jazz1350/Over The Rainbow (Somewhere).xml	1939.0	jazz1350	Over The Rainbow (Somewhere) [jazz1350]	Eb	major	4.0	4.0	-3.0	1939.0	verseAABA	4/4	Eb major
855	dataset/jazz1350/P.S. I Love You.xml	Gordon Jenkins	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	P.S. I Love You	dataset/jazz1350/P.S. I Love You.xml	1934.0	jazz1350	P.S. I Love You [jazz1350]	Eb	major	4.0	4.0	-3.0	1934.0	AABA	4/4	Eb major
856	dataset/jazz1350/Palo Alto.xml	Lee Konitz	Up Tempo Swing	{'1': 'A', '9': 'B', '25': 'A'}	32.0	2.0	Palo Alto	dataset/jazz1350/Palo Alto.xml	1959.0	jazz1350	Palo Alto [jazz1350]	F	major	4.0	4.0	-1.0	1959.0	ABA	4/4	F major
857	dataset/jazz1350/Pannonica.xml	Thelonious Monk	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	33.0	3.0	Pannonica	dataset/jazz1350/Pannonica.xml	1958.0	jazz1350	Pannonica [jazz1350]	C	major	4.0	4.0	0.0	1958.0	AABA	4/4	C major
858	dataset/jazz1350/Paper Doll.xml	Johnny Black	Slow Swing	{'1': 'A'}	16.0	3.0	Paper Doll	dataset/jazz1350/Paper Doll.xml	1915.0	jazz1350	Paper Doll [jazz1350]	F	major	4.0	4.0	-1.0	1915.0	A	4/4	F major
859	dataset/jazz1350/Parisian Thoroughfare.xml	Bud Powell	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Parisian Thoroughfare	dataset/jazz1350/Parisian Thoroughfare.xml	1953.0	jazz1350	Parisian Thoroughfare [jazz1350]	F	major	4.0	4.0	-1.0	1953.0	AABA	4/4	F major
860	dataset/jazz1350/Parker's Mood.xml	Charlie Parker	Medium Swing	{'1': 'A'}	12.0	1.0	Parker's Mood	dataset/jazz1350/Parker's Mood.xml	1948.0	jazz1350	Parker's Mood [jazz1350]	Bb	major	4.0	4.0	-2.0	1948.0	A	4/4	Bb major
861	dataset/jazz1350/Party's Over, The.xml	Styne-Comden-Green	Ballad	{'1': 'A', '17': 'B'}	36.0	2.0	Party's Over, The	dataset/jazz1350/Party's Over, The.xml	1956.0	jazz1350	Party's Over, The [jazz1350]	Eb	major	4.0	4.0	-3.0	1956.0	AB	4/4	Eb major
862	dataset/jazz1350/Passion Dance.xml	McCoy Tyner	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B'}	32.0	2.0	Passion Dance	dataset/jazz1350/Passion Dance.xml	1967.0	jazz1350	Passion Dance [jazz1350]	F	major	4.0	4.0	-1.0	1967.0	AAB	4/4	F major
863	dataset/jazz1350/Passion Flower.xml	Billy Strayhorn	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Passion Flower	dataset/jazz1350/Passion Flower.xml	1944.0	jazz1350	Passion Flower [jazz1350]	G	major	4.0	4.0	1.0	1944.0	AABA	4/4	G major
864	dataset/jazz1350/Passport.xml	Charlie Parker	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Passport	dataset/jazz1350/Passport.xml	1953.0	jazz1350	Passport [jazz1350]	Bb	major	4.0	4.0	-2.0	1953.0	AABA	4/4	Bb major
865	dataset/jazz1350/Peace.xml	Horace Silver	Ballad	{'1': 'A'}	10.0	3.0	Peace	dataset/jazz1350/Peace.xml	1959.0	jazz1350	Peace [jazz1350]	Bb	major	4.0	4.0	-2.0	1959.0	A	4/4	Bb major
866	dataset/jazz1350/Peacocks, The.xml	Jimmy Rowles	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Peacocks, The	dataset/jazz1350/Peacocks, The.xml	1975.0	jazz1350	Peacocks, The [jazz1350]	Bb	minor	4.0	4.0	-5.0	1975.0	AABA	4/4	Bb minor
867	dataset/jazz1350/Peel Me A Grape.xml	Dave Frishberg	Slow Swing	{'1': 'A', '17': 'A', '33': 'B'}	40.0	3.0	Peel Me A Grape	dataset/jazz1350/Peel Me A Grape.xml	1962.0	jazz1350	Peel Me A Grape [jazz1350]	D	minor	4.0	4.0	-1.0	1962.0	AAB	4/4	D minor
868	dataset/jazz1350/Pennies From Heaven.xml	Arthur Johnston	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Pennies From Heaven	dataset/jazz1350/Pennies From Heaven.xml	1936.0	jazz1350	Pennies From Heaven [jazz1350]	C	major	4.0	4.0	0.0	1936.0	AB	4/4	C major
869	dataset/jazz1350/Pensativa.xml	Clare Fischer	Bossa Nova	{'1': 'A', '17': 'A', '33': 'B'}	48.0	2.0	Pensativa	dataset/jazz1350/Pensativa.xml	1962.0	jazz1350	Pensativa [jazz1350]	F#	major	4.0	4.0	-6.0	1962.0	AAB	4/4	F# major
870	dataset/jazz1350/Pent Up House.xml	Sonny Rollins	Up Tempo Swing	{'1': 'A'}	16.0	1.0	Pent Up House	dataset/jazz1350/Pent Up House.xml	1965.0	jazz1350	Pent Up House [jazz1350]	G	major	4.0	4.0	1.0	1965.0	A	4/4	G major
871	dataset/jazz1350/Penthouse Serenade.xml	Jason-Burton	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Penthouse Serenade	dataset/jazz1350/Penthouse Serenade.xml	1931.0	jazz1350	Penthouse Serenade [jazz1350]	F	major	4.0	4.0	-1.0	1931.0	AABA	4/4	F major
872	dataset/jazz1350/People Will Say We're In Love.xml	Richard Rodgers	Medium Swing	{'1': 'A', '17': 'A', '33': 'B', '41': 'C'}	48.0	2.0	People Will Say We're In Love	dataset/jazz1350/People Will Say We're In Love.xml	1943.0	jazz1350	People Will Say We're In Love [jazz1350]	C	major	4.0	4.0	0.0	1943.0	AABC	4/4	C major
873	dataset/jazz1350/People.xml	Jule Styne	Ballad	{'1': 'A', '9': 'B', '21': 'A', '29': 'C'}	46.0	3.0	People	dataset/jazz1350/People.xml	1963.0	jazz1350	People [jazz1350]	Bb	major	4.0	4.0	-2.0	1963.0	ABAC	4/4	Bb major
874	dataset/jazz1350/Perdido.xml	Juan Tizol	Latin	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Perdido	dataset/jazz1350/Perdido.xml	1942.0	jazz1350	Perdido [jazz1350]	Bb	major	4.0	4.0	-2.0	1942.0	AABA	4/4	Bb major
875	dataset/jazz1350/Perhaps, Perhaps, Perhaps.xml	Farres-Davis	Latin	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Perhaps, Perhaps, Perhaps	dataset/jazz1350/Perhaps, Perhaps, Perhaps.xml	1948.0	jazz1350	Perhaps, Perhaps, Perhaps [jazz1350]	E	minor	4.0	4.0	1.0	1948.0	AABA	4/4	E minor
876	dataset/jazz1350/Perhaps.xml	Charlie Parker	Up Tempo Swing	{'1': 'A'}	14.0	2.0	Perhaps	dataset/jazz1350/Perhaps.xml	1948.0	jazz1350	Perhaps [jazz1350]	C	major	4.0	4.0	0.0	1948.0	A	4/4	C major
877	dataset/jazz1350/Peri's Scope.xml	Bill Evans	Medium Swing	{'1': 'A', '9': 'B', '17': 'C'}	24.0	2.0	Peri's Scope	dataset/jazz1350/Peri's Scope.xml	1965.0	jazz1350	Peri's Scope [jazz1350]	C	major	4.0	4.0	0.0	1965.0	ABC	4/4	C major
878	dataset/jazz1350/Petit Fleur.xml	Sidney Bechet	Medium Swing	{'1': 'A', '9': 'B', '25': 'C', '33': 'D'}	48.0	2.0	Petit Fleur	dataset/jazz1350/Petit Fleur.xml		jazz1350	Petit Fleur [jazz1350]	G	minor	4.0	4.0	-2.0		ABCD	4/4	G minor
879	dataset/jazz1350/Pfrancing (No Blues).xml	Miles Davis	Medium Swing	{'1': 'A'}	12.0	2.0	Pfrancing (No Blues)	dataset/jazz1350/Pfrancing (No Blues).xml	1959.0	jazz1350	Pfrancing (No Blues) [jazz1350]	F	major	4.0	4.0	-1.0	1959.0	A	4/4	F major
